"Begin Time","SERVER","DISTRICT","GROUP","SYSTEM","CELL","CARRIER","BS","WiMAX: Integration Measurement.Number of Successful Controlled Handover","WiMAX: Integration Measurement.Number of Successful Uncontrolled Handover","WiMAX: Integration Measurement.Number of Successful Initial Network Entry DHCP","WiMAX: Integration Measurement.Number of Abnormal Releases by BS"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2184]CT24078","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2185]CT24087","0","0","0","231","92","174","11"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2185]CT24087","1","0","1","359","7","161","10"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2185]CT24087","2","0","2","437","11","167","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2207]CT24117","0","0","0","643","10","128","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2207]CT24117","1","0","1","762","11","132","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2207]CT24117","2","0","2","335","15","89","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2211]CT24006","0","0","0","90","1","83","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2211]CT24006","1","0","1","238","13","133","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2211]CT24006","2","0","2","112","8","237","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2312]CT24080","0","0","0","84","4","59","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2312]CT24080","1","0","1","56","3","12","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2312]CT24080","2","0","2","111","20","82","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2313]CT24064","0","0","0","1387","6","122","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2313]CT24064","1","0","1","142","13","69","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2313]CT24064","2","0","2","1471","5","133","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2314]CT24051","0","0","0","44","1","103","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2314]CT24051","1","0","1","51","7","116","7"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2314]CT24051","2","0","2","20","2","44","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2315]CT24047","0","0","0","156","9","84","8"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2315]CT24047","1","0","1","30","2","24","6"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2315]CT24047","2","0","2","371","3","55","14"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2316]CT24045","0","0","0","11","0","29","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2316]CT24045","1","0","1","311","10","170","12"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2316]CT24045","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2317]CT24089","0","0","0","156","0","139","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2317]CT24089","1","0","1","383","15","133","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[2317]CT24089","2","0","2","800","3","122","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4407]CT24056","0","0","0","44","2","139","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4407]CT24056","1","0","1","633","42","171","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4407]CT24056","2","0","2","746","23","144","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4408]CT24123","0","0","0","1472","2","172","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4408]CT24123","1","0","1","272","52","106","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4408]CT24123","2","0","2","112","6","224","6"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4409]CT24153","0","0","0","94","13","69","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4409]CT24153","1","0","1","581","11","122","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4409]CT24153","2","0","2","45","26","44","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4410]CT24143","0","0","0","36","0","43","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4410]CT24143","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4410]CT24143","2","0","2","8","0","119","7"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4411]CT24085","0","0","0","18","3","146","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4411]CT24085","1","0","1","1337","6","117","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4411]CT24085","2","0","2","263","5","83","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4412]CT24094","0","0","0","243","25","25","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4412]CT24094","1","0","1","347","16","93","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4412]CT24094","2","0","2","134","6","57","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4413]CT24114","0","0","0","166","5","98","8"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4413]CT24114","1","0","1","174","14","99","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4413]CT24114","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4414]CT24125","0","0","0","277","12","138","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4414]CT24125","1","0","1","22","2","58","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4414]CT24125","2","0","2","252","6","108","6"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4415]CT24020","0","0","0","127","34","167","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4415]CT24020","1","0","1","329","40","104","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4415]CT24020","2","0","2","1467","13","141","6"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4416]CT24054","0","0","0","169","9","117","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4416]CT24054","1","0","1","208","6","67","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4416]CT24054","2","0","2","58","11","60","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4417]CT24142","0","0","0","11","0","34","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4417]CT24142","1","0","1","40","0","45","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4417]CT24142","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4418]CT24141","0","0","0","3","1","30","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4418]CT24141","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4418]CT24141","2","0","2","3","1","42","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4419]CT24119","0","0","0","326","4","114","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4419]CT24119","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4419]CT24119","2","0","2","28","8","64","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4420]CT24180","0","0","0","4","0","28","7"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4420]CT24180","1","0","1","1","0","35","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4420]CT24180","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4421]CT24093","0","0","0","239","3","58","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4421]CT24093","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4421]CT24093","2","0","2","103","20","284","14"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4422]CT24044","0","0","0","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4422]CT24044","1","0","1","201","4","133","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4422]CT24044","2","0","2","141","1","37","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4423]CT24061","0","0","0","133","7","38","10"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4423]CT24061","1","0","1","116","1","86","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4423]CT24061","2","0","2","228","11","133","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4424]CT24059","0","0","0","37","0","18","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4424]CT24059","1","0","1","148","2","57","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4424]CT24059","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4425]CT24058","0","0","0","165","12","120","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4425]CT24058","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4425]CT24058","2","0","2","57","11","77","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4426]CT24021","0","0","0","25","2","58","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4426]CT24021","1","0","1","48","3","43","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4426]CT24021","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4427]CT24088","0","0","0","136","4","84","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4427]CT24088","1","0","1","93","10","72","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4427]CT24088","2","0","2","218","68","108","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4428]CT24042","0","0","0","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4428]CT24042","1","0","1","328","28","100","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4428]CT24042","2","0","2","48","1","88","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4429]CT24133","0","0","0","500","50","205","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4429]CT24133","1","0","1","920","44","158","21"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4429]CT24133","2","0","2","231","27","105","7"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4430]CT24106","0","0","0","709","89","249","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4430]CT24106","1","0","1","97","35","62","8"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4430]CT24106","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4431]CT24108","0","0","0","39","3","115","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4431]CT24108","1","0","1","140","11","43","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4431]CT24108","2","0","2","227","21","135","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4432]CT24107","0","0","0","96","4","270","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4432]CT24107","1","0","1","174","10","135","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4432]CT24107","2","0","2","192","1","124","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4433]CT24031","0","0","0","67","2","47","9"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4433]CT24031","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4433]CT24031","2","0","2","576","166","201","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4434]CT24116","0","0","0","374","63","144","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4434]CT24116","1","0","1","604","18","230","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4434]CT24116","2","0","2","155","8","141","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4435]CT24110","0","0","0","93","9","83","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4435]CT24110","1","0","1","19","10","84","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4435]CT24110","2","0","2","49","2","43","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4437]CT24148","0","0","0","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4437]CT24148","1","0","1","0","0","7","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4437]CT24148","2","0","2","0","0","60","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4440]CT24015","0","0","0","153","3","105","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4440]CT24015","1","0","1","269","18","121","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4440]CT24015","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4441]CT24124","0","0","0","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4441]CT24124","1","0","1","99","4","49","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4441]CT24124","2","0","2","165","5","72","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4442]CT24034","0","0","0","178","8","40","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4442]CT24034","1","0","1","554","66","120","14"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4442]CT24034","2","0","2","152","6","35","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4443]CT24086","0","0","0","341","16","177","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4443]CT24086","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4443]CT24086","2","0","2","186","17","118","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4444]CT24032","0","0","0","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4444]CT24032","1","0","1","24","1","101","8"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4444]CT24032","2","0","2","62","9","107","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4445]CT24037","0","0","0","38","1","72","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4445]CT24037","1","0","1","105","7","55","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4445]CT24037","2","0","2","6","2","10","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4446]CT24130","0","0","0","46","1","87","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4446]CT24130","1","0","1","118","4","102","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4446]CT24130","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4447]CT24121","0","0","0","2","0","56","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4447]CT24121","1","0","1","119","5","70","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4447]CT24121","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4448]CT24161","0","0","0","16","1","41","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4448]CT24161","1","0","1","3","0","15","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4448]CT24161","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4449]CT24070","0","0","0","71","10","69","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4449]CT24070","1","0","1","182","12","165","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4449]CT24070","2","0","2","139","4","119","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4450]CT24077","0","0","0","60","10","37","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4450]CT24077","1","0","1","292","54","96","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4450]CT24077","2","0","2","212","129","22","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4452]CT24038","0","0","0","23","1","40","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4452]CT24038","1","0","1","112","1","65","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4452]CT24038","2","0","2","36","1","75","7"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4453]CT24072","0","0","0","80","12","169","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4453]CT24072","1","0","1","66","16","67","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4453]CT24072","2","0","2","285","11","140","11"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4454]CT24053","0","0","0","93","2","91","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4454]CT24053","1","0","1","243","19","108","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4454]CT24053","2","0","2","192","11","65","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4456]CT24129","0","0","0","193","24","93","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4456]CT24129","1","0","1","86","0","8","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4456]CT24129","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4457]CT24109","0","0","0","165","16","140","10"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4457]CT24109","1","0","1","201","39","153","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4457]CT24109","2","0","2","79","25","172","15"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4458]CT24052","0","0","0","6","4","21","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4458]CT24052","1","0","1","67","6","120","6"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4458]CT24052","2","0","2","23","2","42","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4459]CT24025","0","0","0","373","31","99","6"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4459]CT24025","1","0","1","229","2","66","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4459]CT24025","2","0","2","199","10","42","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4460]CT24023","0","0","0","74","10","67","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4460]CT24023","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4460]CT24023","2","0","2","85","7","103","27"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4461]CT24071","0","0","0","170","6","124","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4461]CT24071","1","0","1","118","7","61","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4461]CT24071","2","0","2","209","13","122","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4462]CT24092","0","0","0","95","24","55","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4462]CT24092","1","0","1","12","0","20","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4462]CT24092","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4463]CT24079","0","0","0","431","34","176","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4463]CT24079","1","0","1","103","12","111","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4463]CT24079","2","0","2","24","3","94","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4464]CT24022","0","0","0","266","44","95","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4464]CT24022","1","0","1","174","4","62","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4464]CT24022","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4465]CT24040","0","0","0","321","23","38","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4465]CT24040","1","0","1","442","16","42","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4465]CT24040","2","0","2","333","10","64","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4466]CT24067","0","0","0","410","6","112","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4466]CT24067","1","0","1","590","7","76","9"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4466]CT24067","2","0","2","783","10","86","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4468]CT24112","0","0","0","252","4","139","14"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4468]CT24112","1","0","1","10","0","85","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4468]CT24112","2","0","2","250","1","145","7"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4469]CT24149","0","0","0","997","12","195","8"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4469]CT24149","1","0","1","489","14","148","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4469]CT24149","2","0","2","177","0","38","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4470]CT24030","0","0","0","51","3","45","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4470]CT24030","1","0","1","276","4","82","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4470]CT24030","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4471]CT24073","0","0","0","252","78","78","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4471]CT24073","1","0","1","73","14","61","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4471]CT24073","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4472]CT24091","0","0","0","141","5","138","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4472]CT24091","1","0","1","84","3","365","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4472]CT24091","2","0","2","224","573","238","34"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4473]CT24126","0","0","0","356","14","57","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4473]CT24126","1","0","1","262","107","116","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4473]CT24126","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4474]CT24127","0","0","0","106","8","54","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4474]CT24127","1","0","1","63","2","77","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4474]CT24127","2","0","2","782","56","158","10"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4475]CT24147","0","0","0","222","0","28","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4475]CT24147","1","0","1","451","19","18","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4475]CT24147","2","0","2","49","5","17","6"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4476]CT24090","0","0","0","74","31","142","10"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4476]CT24090","1","0","1","282","611","252","36"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4476]CT24090","2","0","2","48","6","27","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4478]CT24115","0","0","0","178","9","115","10"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4478]CT24115","1","0","1","28","1","128","17"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4478]CT24115","2","0","2","216","11","105","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4479]CT24157","0","0","0","16","0","90","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4479]CT24157","1","0","1","51","10","95","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4479]CT24157","2","0","2","42","1","232","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4480]CT24076","0","0","0","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4480]CT24076","1","0","1","192","4","27","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4480]CT24076","2","0","2","255","7","114","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4482]CT24029","0","0","0","185","5","104","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4482]CT24029","1","0","1","197","5","67","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4482]CT24029","2","0","2","455","12","214","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4483]CT24014","0","0","0","232","13","204","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4483]CT24014","1","0","1","11","1","74","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4483]CT24014","2","0","2","176","45","260","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4484]CT24004","0","0","0","57","13","92","3"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4484]CT24004","1","0","1","3","2","23","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4484]CT24004","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4486]CT24010","0","0","0","191","13","88","19"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4486]CT24010","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4486]CT24010","2","0","2","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4487]CT24009","0","0","0","252","6","65","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4487]CT24009","1","0","1","830","5","65","4"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4487]CT24009","2","0","2","663","16","155","2"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4489]CT24008","0","0","0","97","0","79","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4489]CT24008","1","0","1","0","0","0","0"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4489]CT24008","2","0","2","232","8","76","1"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4491]CT24007","0","0","0","329","18","247","10"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4491]CT24007","1","0","1","510","14","86","5"
"2016-09-24","[100001]CNO2","[2]CTG","-","[4491]CT24007","2","0","2","644","31","257","7"
